"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Общий раздел","Насос гидравлический","","","","","","","","","","","","","","","","","","","","Hydraulic Valves","","Фильтрация","","","","Hydraulic Hose","","","","","","","","","","","","","","","","","","","","",""
"Вид продукта","лопастные насосы","","лопастные насосы","","Piston Pumps","","Piston Pumps","","Piston Pumps","","Piston Pumps","","Piston Pumps","","Piston Pumps","","Gear Pumps","","Gear Pumps","","Hydraulic Valves","","Hydraulic Filtration","","Hydraulic Filtration","","Hydraulic Hose","","Hydraulic Hose","","Hydraulic Hose","","Hydraulic Hose","","Hydraulic Hose","","Hydraulic DIN Fittings","","Hydraulic Cylinders","","Industrial and Mobile Coolers","","Diagnostic Testing Equipment","","Power Take Offs","","",""
"","","","","","","","","","","","","","","","","","","","","","D49FBE01FC2NXG385P","D49FBE01FC2N10XG385P","","","","","","","","","","","","","","","AS28L71X","EO Weld connector","HMI-220214055459769","40CDHMIRN24MC150.00M1133","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49FBE02CC2N","D49FBE02CC2N10","","","","","","","","","","","","","","","AS30S71X","EO Weld connector","HMI-220214071831416","100JJHMIRN34M400.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49FBE02FC2N","D49FBE02FC2N10","","","","","","","","","","","","","","","AS33/25X2.5SA671","AS33/25X2.5SA671","HMI-220214072417647","63JJHMIRN34M150.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49FBE02FC4N","D49FBE02FC4N10","","","","","","","","","","","","","","","AS33/25X2.5SA671SITK","si < 0,4%","HMI-220214072701241","80JJHMIRN34M400.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C1N","D49V001C1N91","","","","","","","","","","","","","","","AS33/25X2.5SA771XSITK","si < 0,4%","HMI-220214073039126","63SBDHMIRNS24M215.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C1N3F","D49V001C1N3F91","","","","","","","","","","","","","","","AS34/30X3SA1271","AS34/30X3SA1271","HMI-220214090006982","100TBHMIRN23M1500.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C1V","D49V001C1V91","","","","","","","","","","","","","","","AS34/30X3SA1271SITK","si < 0,4%","HMI-220214091724702","50BBHMIMN34M290.00M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C2N","D49V001C2N91","","","","","","","","","","","","","","","AS34/30X3SA1271X","AS34/30X3SA1271X","HMI-220214095948723","50CSBDHMIRN24MC1000.00M2200","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C2N3F","D49V001C2N3F91","","","","","","","","","","","","","","","AS35/38X2.5SA1471X","AS35/38X2.5SA1471X","HMI-220215023819739","80CDHMIRZ24MC1200.00M3311","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C2NC999999","D49V001C2N91C999999","","","","","","","","","","","","","","","AS35/38X4SA1671X","AS35/38X4SA1671X","HMI-220215092654952","80CJJHMIRN24MC75.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C2NI3N","D49V001C2NI3N92","","","","","","","","","","","","","","","AS35L71","EO Weld connector","HMI-220215130812130","50CBBHMIRN19MC210.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C2V","D49V001C2V91","","","","","","","","","","","","","","","AS35L71X","EO Weld connector","HMI-220216015900589","40JJHMIRN29M50.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C4N","D49V001C4N91","","","","","","","","","","","","","","","AS36/44.5X2.6SA1371","AS36/44.5X2.6SA1371","HMI-220216022255750","40CHHHMIRN14MC500.00M4411","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C4N3F","D49V001C4N3F91","","","","","","","","","","","","","","","AS36/44.5X2.6SA1371SITK","si < 0,4%","HMI-220216024035788","40CJJHMIRN14MC500.00M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C4NC999999","D49V001C4N91C999999","","","","","","","","","","","","","","","AS36/44.5X2.6SA1471X","AS36/44.5X2.6SA1471X","HMI-220216041033570","100CSBDHMIRNS32M400.00D1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C4NI4N","D49V001C4NI4N92","","","","","","","","","","","","","","","AS36/44.5X2.6SA1471XSITK","si < 0,4%","HMI-220217051435669","63CDDHMIRN27MC100.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C4V","D49V001C4V91","","","","","","","","","","","","","","","AS36/44.5X2.6SA1471XTK","AS36/44.5X2.6SA1471XTK","HMI-220217073718457","50BBHMIRN39M25.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C5N","D49V001C5N91","","","","","","","","","","","","","","","AS38S71","1x AS38S71X  +","HMI-2202170845215","40CSBDHMIRN14MC150.00C1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C5V","D49V001C5V91","","","","","","","","","","","","","","","AS38S71X","EO Weld connector","HMI-22021802241936","25CSBDHMIRN27MC125.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C6N","D49V001C6N91","","","","","","","","","","","","","","","AS42L71","EO Weld connector","HMI-220218100741631","160CBBHMIRNS33MC534.0M2200","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001C6V","D49V001C6V91","","","","","","","","","","","","","","","AS42L71X","EO Weld connector","HMI-220218102401819","32CDHMIRZ24MC100.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001E1N","D49V001E1N91","","","","","","","","","","","","","","","AS42ZL71","EO2 Weld connector","HMI-220218104459440","63JJHMIRN14MC100.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001E2N","D49V001E2N91","","","","","","","","","","","","","","","ASK06X1.571XTK","ASK06X1.571XTK","HMI-220221061717399","32CCHMIRN24MC150.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001E4N","D49V001E4N91","","","","","","","","","","","","","","","ASK06X1.5SA171X","ASK06X1.5SA171X","HMI-220221062718933","80KJJHMIRPF24M24M620.00D1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001E5N","D49V001E5N91","","","","","","","","","","","","","","","ASK06X1.5SA171XSITK","si < 0,4%","HMI-220221082512565","40CCHMIRN14MC1200.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001F2N","D49V001F2N91","","","","","","","","","","","","","","","ASK08X1.571XTK","ASK08X1.571XTK","HMI-220221082739893","40JJHMIRN29M50.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001F4N","D49V001F4N91","","","","","","","","","","","","","","","ASK08X1.5SA171X","ASK08X1.5SA171X","HMI-220221083200340","40CCHMIRN14MC660.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001K1N","D49V001K1N91","","","","","","","","","","","","","","","ASK08X1.5SA171XSITK","si < 0,4%","HMI-220221084036981","32CCHMIRN24MC75.00M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001K2N","D49V001K2N91","","","","","","","","","","","","","","","ASK08X1SA2CNXTK","ASK08X1SA2CNXTK","HMI-220221105139667","50CJJHMIRN24MC275.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001K4N","D49V001K4N91","","","","","","","","","","","","","","","ASK10X1.571XSITK","si < 0,4%","HMI-220222050158342","125.0CJJHMIRNS27MC60.0M2211","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001K5N","D49V001K5N91","","","","","","","","","","","","","","","ASK10X1.571XTK","ASK10X1.571XTK","HMI-220222063046570","50CCHMIRN24MC250.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V001K5N3F","D49V001K5N3F91","","","","","","","","","","","","","","","ASK10X1.5SA371XSITK","si < 0,4%","HMI-220222080520394","50CCHMIRN24MC900.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V002C1N","D49V002C1N91","","","","","","","","","","","","","","","ASK10X1SA4CNXTK","ASK10X1SA4CNXTK","HMI-220222084748227","40SBDHMIRN11M180.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V002C2N","D49V002C2N91","","","","","","","","","","","","","","","ASK10X2SA4CNX","EO Weld fitting for tubes","HMI-220223013311535","40CTDHMIRN24MC380.00M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V002C2V","D49V002C2V91","","","","","","","","","","","","","","","ASK12X1.571XTK","ASK12X1.571XTK","HMI-220223014512437","100CTBHMIRN23MC700.00M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V002C3N","D49V002C3N91","","","","","","","","","","","","","","","ASK12X1.5SA30P71XSITK","si < 0,4%","HMI-220223040857639","50CDHMIRZ24MC360.00M1133","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V002C5N","D49V002C5N91","","","","","","","","","","","","","","","ASK12X1.5SA31P71XSITK","si < 0,4%","HMI-220223050714388","40BHMIRN24MC50.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V002C6N","D49V002C6N91","","","","","","","","","","","","","","","ASK12X1.5SA371X","ASK12X1.5SA371X","HMI-220223085346911","63SBDHMIRN37M370.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V002C6N3D","D49V002C6N3D91","","","","","","","","","","","","","","","ASK12X1.5SA371XSITK","si < 0,4%","HMI-220223092300997","100CDDHMIRNS24MC1050.00M1133","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V002C6V","D49V002C6V91","","","","","","","","","","","","","","","ASK12X1SA4CNXTK","ASK12X1SA4CNXTK","HMI-2202231144455","80CKJJHMIRN14M34MC90.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V002E6N","D49V002E6N91","","","","","","","","","","","","","","","ASK12X2SA471XSITK","si < 0,4%","HMI-22022405064561","80JJHMIRNS15M100.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V002F2N","D49V002F2N91","","","","","","","","","","","","","","","ASK14X2SA371XSITK","si < 0,4%","HMI-220224094007823","80HHHMIRN29MC335.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V002F2V","D49V002F2V91","","","","","","","","","","","","","","","ASK14X2SA371XTK","ASK14X2SA371XTK","HMI-220224100111958","80CTBHMIRN34M550.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V003C1N","D49V003C1N91","","","","","","","","","","","","","","","ASK14X2SA40P71XSITK","si < 0,4%","HMI-220224100620269","80CTBHMIRN34M350.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V003C2V","D49V003C2V91","","","","","","","","","","","","","","","ASK14X2SA471XSITK","si < 0,4%","HMI-220224101116428","32DHMIRN24M150.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V003C4N","D49V003C4N91","","","","","","","","","","","","","","","ASK16X1.5SA3CNXTK","ASK16X1.5SA3CNXTK","HMI-220224101508434","50BBHMIRN37M500.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V003K4N","D49V003K4N91","","","","","","","","","","","","","","","ASK16X2SA371XSITK","si < 0,4%","HMI-220224102008376","63SBDHMIRN14M100.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V004C1N","D49V004C1N91","","","","","","","","","","","","","","","ASK20X2.5SA271X","EO Weld fitting for tubes","HMI-220228043548446","25CBHMIRN27MC44.00M2244","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V004C1V","D49V004C1V91","","","","","","","","","","","","","","","ASK20X2.5SA271XTK","ASK20X2.5SA271XTK","HMI-220228073611469","32CCHMIRN14MC40.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V004C2N","D49V004C2N91","","","","","","","","","","","","","","","ASK20X2.5SA30P71XSITK","si < 0,4%","HMI-220301012034113","100CSBDHMIRZS24MC1000.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V004C2NC999999","D49V004C2N91C999999","","","","","","","","","","","","","","","ASK20X2.5SA31P71XSITK","si < 0,4%","HMI-220301041713302","80HHHMIRN21M160.00D1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V004C2V","D49V004C2V91","","","","","","","","","","","","","","","ASK20X2.5SA371X","ASK20X2.5SA371X","HMI-220301042112595","63HHHMIRN21M240.00D1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V004C4N","D49V004C4N91","","","","","","","","","","","","","","","ASK20X2.5SA371XSITK","si < 0,4%","HMI-220301053016289","50JJHMIRN24M50.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V004C4N3F","D49V004C4N3F91","","","","","","","","","","","","","","","ASK20X2SA4CNX","EO Weld fitting for tubes","HMI-220301061025637","25JJHMIRNS24M750.00M1200","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V004C4V","D49V004C4V91","","","","","","","","","","","","","","","ASK20X2SA4CNXTK","ASK20X2SA4CNXTK","HMI-220301081853438","25CCHMIRN24MC285.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V004C5N","D49V004C5N91","","","","","","","","","","","","","","","ASK25X2.5SA271X","EO Weld fitting for tubes","HMI-220302063223646","100DBHMIRN34M200.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V004C5V","D49V004C5V91","","","","","","","","","","","","","","","ASK25X2.5SA271XSI","si < 0,4%","HMI-220303080223903","40BBHMIRN27M100.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V004E4N","D49V004E4N91","","","","","","","","","","","","","","","ASK25X2.5SA271XSITK","si < 0,4%","HMI-220303081927975","50TBHMIRN14M50.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V004E5N","D49V004E5N91","","","","","","","","","","","","","","","ASK25X2.5SA40P71XSITK","si < 0,4%","HMI-220303102350632","40.0SBDHMIRN14M250.00M2244","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V004K4V","D49V004K4V91","","","","","","","","","","","","","","","ASK25X2.5SA471X","ASK25X2.5SA471X","HMI-220304022549165","80CDHMIRN34MC550.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V006C2N","D49V006C2N91","","","","","","","","","","","","","","","ASK25X2.5SA471XSITK","si < 0,4%","HMI-220304041248344","40CDHMIRN27MC300.00M1133","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V006C4N","D49V006C4N91","","","","","","","","","","","","","","","ASK25X2SA5CNX","EO Weld fitting for tubes","HMI-220307051657419","125.0CSBDHMIPNS23MC712.0D1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V006E1N","D49V006E1N91","","","","","","","","","","","","","","","ASK25X2SA5CNXTK","ASK25X2SA5CNXTK","HMI-220307054255681","200CJJHMIRN19MC280.0D1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V006E2N","D49V006E2N91","","","","","","","","","","","","","","","ASK25X3ORB0P71XSITK","si < 0,4%","HMI-220307055244745","100CJJHMIRN14MC140.00D1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V006E5N","D49V006E5N91","","","","","","","","","","","","","","","ASK25X3ORB1P71XSITK","si < 0,4%","HMI-220307055654183","125JJHMIRN14M240.0D1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V006E5V","D49V006E5V91","","","","","","","","","","","","","","","ASK25X3ORB3171XSITK","si < 0,4%","HMI-220308085215609","63HHHMIRN24M5.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V006K1N","D49V006K1N91","","","","","","","","","","","","","","","ASK30X2.5SA271X","EO Weld fitting for tubes","HMI-220308093900584","63.0CTHMIRNS24MC130.00C2233","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V006K4N","D49V006K4N91","","","","","","","","","","","","","","","ASK30X2.5SA271XSITK","si < 0,4%","HMI-220308094331590","63.0CTHMIRNS24MC350.00C1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V007C2N","D49V007C2N91","","","","","","","","","","","","","","","ASK30X2.5SA571XSITK","si < 0,4%","HMI-220309052311579","25HHHMIRN19M1000.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009C1N","D49V009C1N91","","","","","","","","","","","","","","","ASK30X2SA61PCNXTK","ASK30X2SA61PCNXTK","HMI-22030905275895","25JJHMIRN14M50.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009C1V3FXG061","D49V009C1V3F91XG061","","","","","","","","","","","","","","","ASK30X2SA6CNX","EO Weld fitting for tubes","HMI-220309101547395","80JJHMIRN11M200.00M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009C2N","D49V009C2N91","","","","","","","","","","","","","","","ASK30X2SA6CNXTK","ASK30X2SA6CNXTK","HMI-220310041828944","50JJHMIRN22M60.00M1200","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009C2V","D49V009C2V91","","","","","","","","","","","","","","","ASK30X3SA371XTK","ASK30X3SA371XTK","HMI-220311025939101","32HHHMIRN24M100.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009C3N","D49V009C3N91","","","","","","","","","","","","","","","ASK30X3SA40P71XSITK","si < 0,4%","HMI-220311044429717","125CCKHMIRNS13M205.0M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009C4NC999999","D49V009C4N91C999999","","","","","","","","","","","","","","","ASK30X3SA471X","ASK30X3SA471X","HMI-220311080339831","40JJHMIRNS13_63.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009C5N","D49V009C5N91","","","","","","","","","","","","","","","ASK30X3SA471XSITK","si < 0,4%","HMI-220316015518951","63.0JJHMIRNS14M30.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009C5N3F","D49V009C5N3F91","","","","","","","","","","","","","","","ASK30X4ORB0P71XSITK","si < 0,4%","HMI-220316015614519","50.0CJJHMIRNS14MC50.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009C5NI5N","D49V009C5NI5N92","","","","","","","","","","","","","","","ASK30X4ORB71XSITK","si < 0,4%","HMI-220316033302339","40CJJHMIRN24MC125.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009C6N","D49V009C6N91","","","","","","","","","","","","","","","ASK30X5-40071XTK","ASK30X5-40071XTK","HMI-220316043443316","63CJJHMIRZ19MC180.00D2200","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009C6V","D49V009C6V91","","","","","","","","","","","","","","","ASK38X2.571XSITK","si < 0,4%","HMI-220316043643750","32CJJHMIRN27MC285.00M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009E2N","D49V009E2N91","","","","","","","","","","","","","","","ASK38X2.5SA11PCNXTK","ASK38X2.5SA11PCNXTK","HMI-220316090724316","25CPHMIRNS29MC55.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009F1N","D49V009F1N91","","","","","","","","","","","","","","","ASK38X2.5SA40PCNXTK","ASK38X2.5SA40PCNXTK","HMI-22031609075262","32.0CJJHMIRNS14MC235.00M1441","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009F1VXG061","D49V009F1V91XG061","","","","","","","","","","","","","","","ASK38X2.5SA439XTK","ASK38X2.5SA439XTK","HMI-220316091008298","32.0CHHHMIRNS14MC50.00M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009F2NXG061","D49V009F2N91XG061","","","","","","","","","","","","","","","ASK38X2.5SA471X","ASK38X2.5SA471X","HMI-220317062211760","32CSBDHMIRN21M80.00M1221","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V009K2N","D49V009K2N91","","","","","","","","","","","","","","","ASK38X2.5SA471XSITK","si < 0,4%","HMI-220317100713652","160CBBHMIRN37MC1000.0M2233","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V011C1N","D49V011C1N91","","","","","","","","","","","","","","","ASK38X2.5SA4CNX","ASK38X2.5SA4CNX","HMI-220317101201217","80CBBHMIRN14MC100.00M4411","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V011C1N3F","D49V011C1N3F91","","","","","","","","","","","","","","","ASK38X2.5SA4CNXTK","ASK38X2.5SA4CNXTK","HMI-220317101610263","80CBBHMIRN14MC100.00M2233","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V011C2N","D49V011C2N91","","","","","","","","","","","","","","","ASK38X2SA1CNX","EO Weld fitting for tubes","HMI-220317101918719","40CSBDHMIRN24MC200.00M2233","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V011C4N","D49V011C4N91","","","","","","","","","","","","","","","ASK38X2SA1CNXTK","ASK38X2SA1CNXTK","HMI-220317102252722","40CSBDHMIRN24MC200.00M4411","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V011C4NC080815","D49V011C4N91C080815","","","","","","","","","","","","","","","ASK38X4SA171XSITK","si < 0,4%","HMI-220317102610235","200CSBDHMIRNS37MC300.0M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V011C4V","D49V011C4V91","","","","","","","","","","","","","","","ASK38X4SA571X","ASK38X4SA571X","HMI-220317103043401","63CDBHMIRNS37MC180.00M1133","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V012C2N","D49V012C2N91","","","","","","","","","","","","","","","ASK38X4SA571XSITK","si < 0,4%","HMI-220317104545233","63CSBDHMIRNS37MC100.00M2211","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V014C1N","D49V014C1N91","","","","","","","","","","","","","","","ASK38X5SA30P71XTK","ASK38X5SA30P71XTK","HMI-220317141314805","160CDDHMIRNS39MC430.0M1133","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V014C6N","D49V014C6N91","","","","","","","","","","","","","","","ASK38X5SA31P71XTK","ASK38X5SA31P71XTK","HMI-220318041056109","32CJJHMIRN14MC250.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V014E2V","D49V014E2V91","","","","","","","","","","","","","","","ASK38X5SA371XTK","ASK38X5SA371XTK","HMI-220318050206394","50CCHMIRN24M300.00M1144","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V014E3V","D49V014E3V91","","","","","","","","","","","","","","","AZSM12X1.5L2571X","AZSM 12X1.5 L=25    1.4571","HMI-220318101639401","63.0CTBHMIRNS14MC200.00D1133","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V015C1N","D49V015C1N91","","","","","","","","","","","","","","","BAS06S71TK","BAS06S71TK","HMI-220321034815780","80CBBHMIRNS34MC205.00M3322","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V015C2N","D49V015C2N91","","","","","","","","","","","","","","","BAS08S71","EO Flare adapter","HMI-220321042926265","80CBBHMIRNS34MC235.00M3344","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V015C4N","D49V015C4N91","","","","","","","","","","","","","","","BAS08S71TK","BAS08S71TK","HMI-220321043414703","80CBBHMIRNS34MC235.00M3322","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V015C6N","D49V015C6N91","","","","","","","","","","","","","","","BAS10S71TK","BAS10S71TK","HMI-220321044755996","160CBBHMIRNS37MC1000.00M2233","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V015E4N","D49V015E4N91","","","","","","","","","","","","","","","BAS12S0P71TK","BAS12S0P71TK","HMI-220321051938370","100CDDHMIRN14MC850.00M1133","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V016C4N","D49V016C4N91","","","","","","","","","","","","","","","BAS12S71","EO Flare adapter","HMI-220321111749793","100CDHMIRN14MC420.00C1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V016F1N","D49V016F1N91","","","","","","","","","","","","","","","BAS12S71TK","BAS12S71TK","HMI-220321112226359","80JJHMIRN15MC160.00C1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V016F1NXG061","D49V016F1N91XG061","","","","","","","","","","","","","","","BAS14S71","EO Flare adapter","HMI-220322030956968","50HHHMIRN19MC490.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V016K4N","D49V016K4N91","","","","","","","","","","","","","","","BAS14S71TK","BAS14S71TK","HMI-220322101346280","40JJHMIMN21M200.00M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V020B1N","D49V020B1N91","","","","","","","","","","","","","","","BAS16S71","EO Flare adapter","HMI-220322102044486","50CCHMIRN29MC250.00M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V020B1V","D49V020B1V91","","","","","","","","","","","","","","","BAS16S71TK","BAS16S71TK","HMI-220322103243378","40CCHMIRN29MC200.00M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V020B2N","D49V020B2N91","","","","","","","","","","","","","","","BAS16SCNTK","BAS16SCNTK","HMI-220322103849152","63CJJHMIRN14MC150.00M1122","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V020B2NI2N","D49V020B2NI2N92","","","","","","","","","","","","","","","BAS20S71","EO Flare adapter","HMI-220322104451115","63CKHMIRN29M120.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V020B2V","D49V020B2V91","","","","","","","","","","","","","","","BAS20S71TK","BAS20S71TK","HMI-220323055432159","50TBHMIRN14M100.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V020B3N","D49V020B3N91","","","","","","","","","","","","","","","BAS25S71","EO Flare adapter","HMI-220323075456395","50CDDHMIRN19MC150.00M1441","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V020B4N","D49V020B4N91","","","","","","","","","","","","","","","BAS25S71TK","BAS25S71TK","HMI-220323123137433","40CKHMIRPFS24M1300.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V020B4V","D49V020B4V91","","","","","","","","","","","","","","","BAS25SCNTK","BAS25SCNTK","HMI-220324033955912","80CJJHMIRN24MC150.00M1133","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V020B5N","D49V020B5N91","","","","","","","","","","","","","","","BAS30S71","EO Flare adapter","HMI-220324040241877","32SBDHMIRN13M125.00C1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V020B5NI5N","D49V020B5NI5N92","","","","","","","","","","","","","","","BAS30S71TK","BAS30S71TK","HMI-220324040312471","63CJJHMIRN14MC300.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V020B5V","D49V020B5V91","","","","","","","","","","","","","","","BAS38S71","EO Flare adapter","HMI-220324054143454","80CJJHMIRN35MC190.00M1100","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","D49V020B6V","D49V020B6V91","","","","","","","","","","","","","","","BAS38S71TK","BAS38S71TK","HMI-220324060044897","100.0CJJHMIRPFS14MC185.00M1133","","","","","","","",""
